,timestamp,eventType,contentId,personId,sessionId,userAgent,userRegion,userCountry,eventStrength,interactCnt,gender,age(15~60)
63863,1481637856,LIKE,101806,-6.94E+18,2.99E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,2,257,female,25
63864,1481637849,VIEW,100643,-6.94E+18,2.99E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,1,257,female,25
63866,1481637433,VIEW,101373,-6.94E+18,2.99E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,1,257,female,25
64002,1478702876,VIEW,101388,-6.94E+18,7.57E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,1,257,female,25
64357,1481803816,LIKE,100978,-6.94E+18,-3.84E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,2,257,female,25
64362,1481803811,VIEW,102365,-6.94E+18,-3.84E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,1,257,female,25
64363,1481803582,VIEW,101114,-6.94E+18,-3.84E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,1,257,female,25
64795,1482145546,VIEW,102127,-6.94E+18,1.78E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
65161,1479290201,VIEW,101658,-6.94E+18,-8.60E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,1,257,female,25
65164,1479290153,VIEW,100618,-6.94E+18,-8.60E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,1,257,female,25
65175,1479289959,VIEW,101548,-6.94E+18,-8.60E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,1,257,female,25
65633,1483459880,VIEW,101746,-6.94E+18,-2.59E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
65799,1484574917,COMMENT CREATED,100376,-6.94E+18,-9.03E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,4,257,female,25
65801,1484574917,FOLLOW,100866,-6.94E+18,-9.03E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,3,257,female,25
65804,1484574850,VIEW,101856,-6.94E+18,-9.03E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
66324,1484345343,VIEW,100072,-6.94E+18,-8.16E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
66870,1484658686,VIEW,102119,-6.94E+18,-1.64E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
66872,1484658020,VIEW,101651,-6.94E+18,-1.64E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
66880,1485448653,LIKE,101261,-6.94E+18,8.15E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,2,257,female,25
66881,1485448589,VIEW,102034,-6.94E+18,8.15E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
68369,1487006052,VIEW,101024,-6.94E+18,8.17E+18,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/56.0.2924.79 Mobile/14D27 Safari/602.1",SP,BR,1,257,female,25
68373,1487006129,VIEW,100968,-6.94E+18,8.17E+18,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/56.0.2924.79 Mobile/14D27 Safari/602.1",SP,BR,1,257,female,25
68376,1487005910,VIEW,101739,-6.94E+18,8.17E+18,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/56.0.2924.79 Mobile/14D27 Safari/602.1",SP,BR,1,257,female,25
68435,1487085608,VIEW,101362,-6.94E+18,-7.11E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,257,female,25
68542,1485448187,LIKE,100105,-6.94E+18,8.15E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,2,257,female,25
68548,1485448156,VIEW,101286,-6.94E+18,8.15E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
68750,1485726639,VIEW,100667,-6.94E+18,6.24E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
68751,1485726781,FOLLOW,102204,-6.94E+18,6.24E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,3,257,female,25
68752,1485726942,LIKE,101762,-6.94E+18,6.24E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,2,257,female,25
68753,1485726798,VIEW,101316,-6.94E+18,6.24E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
68754,1485726780,COMMENT CREATED,102004,-6.94E+18,6.24E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,4,257,female,25
69760,1487623379,VIEW,102189,-6.94E+18,7.64E+18,"Mozilla/5.0 (Linux; Android 7.0; Moto G (4) Build/NPJ25.93-14) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Mobile Safari/537.36",SP,BR,1,257,female,25
69889,1486552995,VIEW,101292,-6.94E+18,-7.73E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,257,female,25
69921,1487162565,VIEW,101310,-6.94E+18,4.06E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,257,female,25
71172,1486746294,VIEW,101375,-6.94E+18,8.59E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,257,female,25
71392,1482193228,VIEW,100360,-6.94E+18,-2.36E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
71394,1482193260,VIEW,100984,-6.94E+18,-2.36E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
71892,1483961937,VIEW,100366,-6.94E+18,-3.54E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,1,257,female,25
71973,1484066084,VIEW,100153,-6.94E+18,-2.13E+18,"Mozilla/5.0 (Linux; Android 6.0.1; SM-N910C Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",SP,BR,1,257,female,25
71995,1486638147,VIEW,100179,-6.94E+18,-5.43E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,257,female,25
3506,1465214860,VIEW,102107,-6.94E+18,4.57E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,30,female,25
3529,1465214860,VIEW,100668,-6.94E+18,4.57E+18,,,,1,30,female,25
8984,1461668093,VIEW,101177,-6.94E+18,-1.30E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,30,female,25
8997,1461668094,VIEW,101511,-6.94E+18,-1.30E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,30,female,25
9164,1466622275,VIEW,101042,-6.94E+18,4.82E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,30,female,25
9187,1466622276,VIEW,100886,-6.94E+18,4.82E+18,,,,1,30,female,25
9494,1461756178,VIEW,100737,-6.94E+18,-2.24E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,30,female,25
11147,1461064685,VIEW,100252,-6.94E+18,-4.61E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,30,female,25
11148,1461064685,VIEW,100300,-6.94E+18,-4.61E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,30,female,25
11150,1461064556,VIEW,102006,-6.94E+18,-4.61E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,30,female,25
11899,1464777677,VIEW,101409,-6.94E+18,6.70E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,30,female,25
11900,1464777678,VIEW,100845,-6.94E+18,6.70E+18,,,,1,30,female,25
12837,1461582021,VIEW,100506,-6.94E+18,5.09E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,30,female,25
14508,1464104540,VIEW,100307,-6.94E+18,-6.32E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,30,female,25
24730,1465598726,VIEW,100554,-6.94E+18,7.09E+18,,,,1,30,female,25
24757,1465598725,VIEW,102297,-6.94E+18,7.09E+18,"Mozilla/5.0 (Linux; Android 5.0; ASUS_Z00AD Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",SP,BR,1,30,female,25
25589,1466183018,VIEW,100307,-6.94E+18,1.71E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,30,female,25
25600,1466183018,VIEW,100008,-6.94E+18,1.71E+18,,,,1,30,female,25
25679,1464088407,VIEW,100479,-6.94E+18,-6.32E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,30,female,25
27669,1461776169,VIEW,100736,-6.94E+18,-2.24E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,30,female,25
29071,1462541316,VIEW,101069,-6.94E+18,-7.78E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR,1,30,female,25
29746,1468838158,VIEW,102377,-6.94E+18,8.17E+17,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,30,female,25
32547,1467630173,VIEW,101172,-6.94E+18,5.76E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,30,female,25
36878,1469470477,VIEW,101345,-6.94E+18,-7.41E+18,"Mozilla/5.0 (Linux; Android 5.0; ASUS_Z00AD Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",SP,BR,1,30,female,25
40625,1469534515,VIEW,100189,-6.94E+18,4.30E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,30,female,25
41068,1468429379,VIEW,101135,-6.94E+18,9.33E+17,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,30,female,25
42987,1470397149,VIEW,101063,-6.94E+18,-1.09E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,30,female,25
46444,1472471953,VIEW,101117,-6.94E+18,6.91E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,30,female,25
47848,1470418822,VIEW,102487,-6.94E+18,-1.09E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,30,female,25
48500,1470341284,VIEW,101272,-6.94E+18,7.74E+18,"Mozilla/5.0 (Linux; Android 5.0; ASUS_Z00AD Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",SP,BR,1,30,female,25
51264,1474372302,VIEW,102140,-6.94E+18,-1.95E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,1,30,female,25
54362,1474632347,VIEW,101342,-6.94E+18,5.33E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,1,30,female,25
56919,1475147198,VIEW,100557,-6.94E+18,6.51E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,1,30,female,25
57048,1475164481,VIEW,100188,-6.94E+18,6.51E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,1,30,female,25
60614,1478599808,VIEW,101605,-6.94E+18,6.49E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,1,30,female,25
62120,1478002894,VIEW,101332,-6.94E+18,7.32E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,1,30,female,25
70398,1487158464,VIEW,101631,-6.94E+18,-3.83E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",SP,BR,1,30,female,25
1046,1465821946,VIEW,100120,-6.93E+18,-9.45E+17,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,MG,BR,1,37,male,59
1094,1465821947,VIEW,101391,-6.93E+18,-9.45E+17,,,,1,37,male,59
32130,1468508061,VIEW,100176,-6.93E+18,7.85E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,ES,BR,1,37,male,59
32187,1468508203,LIKE,100550,-6.93E+18,7.85E+18,,,,2,37,male,59
36349,1468872728,VIEW,101285,-6.93E+18,6.32E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
36356,1468872681,VIEW,102190,-6.93E+18,6.32E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
37896,1469625016,LIKE,101635,-6.93E+18,6.58E+18,,,,2,37,male,59
37907,1469625028,BOOKMARK,100911,-6.93E+18,6.58E+18,,,,2.5,37,male,59
37910,1469624855,VIEW,101580,-6.93E+18,6.58E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
38758,1469713038,VIEW,100240,-6.93E+18,7.46E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
38879,1469816797,VIEW,100277,-6.93E+18,2.10E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
39562,1469484452,VIEW,100245,-6.93E+18,8.03E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
40342,1470316065,VIEW,101797,-6.93E+18,7.25E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
44053,1471974439,VIEW,100888,-6.93E+18,-3.33E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
44551,1470401583,VIEW,100030,-6.93E+18,-7.13E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
45688,1470077613,VIEW,102184,-6.93E+18,8.61E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
45692,1470077656,LIKE,100689,-6.93E+18,8.61E+18,,,,2,37,male,59
46656,1472847075,VIEW,100060,-6.93E+18,1.40E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
46743,1472647228,LIKE,100216,-6.93E+18,-3.28E+18,,,,2,37,male,59
46756,1472645964,VIEW,101071,-6.93E+18,-3.28E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
48004,1470657827,VIEW,100799,-6.93E+18,6.66E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
48412,1473192032,VIEW,101188,-6.93E+18,-1.30E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
48413,1473190945,VIEW,100465,-6.93E+18,-1.30E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
50126,1473168800,VIEW,101591,-6.93E+18,-1.30E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
50127,1473168678,VIEW,100396,-6.93E+18,-1.30E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
50128,1473168781,VIEW,100569,-6.93E+18,-1.30E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
50174,1472562710,VIEW,100084,-6.93E+18,-7.53E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
50344,1472474854,VIEW,100378,-6.93E+18,-5.23E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
51696,1472826605,VIEW,100010,-6.93E+18,1.40E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
52038,1473189920,VIEW,101356,-6.93E+18,-1.30E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
52041,1473190146,LIKE,101810,-6.93E+18,-1.30E+18,,,,2,37,male,59
52160,1474050779,VIEW,102080,-6.93E+18,-2.28E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
53257,1473710142,VIEW,101706,-6.93E+18,-5.90E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
53781,1473769984,VIEW,101118,-6.93E+18,-1.02E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
53783,1473770225,LIKE,100618,-6.93E+18,-1.02E+18,,,,2,37,male,59
53822,1473770321,VIEW,100574,-6.93E+18,-1.02E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
54645,1473885715,VIEW,100568,-6.93E+18,1.08E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
54785,1473945720,VIEW,100511,-6.93E+18,-1.87E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
55251,1475069186,VIEW,101182,-6.93E+18,8.60E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:48.0) Gecko/20100101 Firefox/48.0,MG,BR,1,37,male,59
55281,1474057640,VIEW,100586,-6.93E+18,-2.28E+18,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0,MG,BR,1,37,male,59
55296,1474909760,VIEW,101625,-6.93E+18,2.85E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:48.0) Gecko/20100101 Firefox/48.0,MG,BR,1,37,male,59
55385,1475598617,VIEW,100767,-6.93E+18,-1.45E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:48.0) Gecko/20100101 Firefox/48.0,MG,BR,1,37,male,59
55386,1475598919,VIEW,102267,-6.93E+18,-1.45E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:48.0) Gecko/20100101 Firefox/48.0,MG,BR,1,37,male,59
55407,1475598679,VIEW,102041,-6.93E+18,-1.45E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:48.0) Gecko/20100101 Firefox/48.0,MG,BR,1,37,male,59
58712,1475800296,VIEW,101517,-6.93E+18,7.56E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",MG,BR,1,37,male,59
58718,1475800319,VIEW,102041,-6.93E+18,7.56E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",MG,BR,1,37,male,59
58719,1475800317,VIEW,101899,-6.93E+18,7.56E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",MG,BR,1,37,male,59
62758,1479400498,VIEW,101868,-6.93E+18,-7.66E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:50.0) Gecko/20100101 Firefox/50.0,MG,BR,1,37,male,59
63616,1480941558,VIEW,100394,-6.93E+18,-1.79E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:50.0) Gecko/20100101 Firefox/50.0,MG,BR,1,37,male,59
64915,1480511964,VIEW,101994,-6.93E+18,-7.64E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:50.0) Gecko/20100101 Firefox/50.0,MG,BR,1,37,male,59
66607,1484660249,LIKE,102082,-6.93E+18,6.28E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:50.0) Gecko/20100101 Firefox/50.0,MG,BR,2,37,male,59
66632,1484660190,VIEW,102342,-6.93E+18,6.28E+18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:50.0) Gecko/20100101 Firefox/50.0,MG,BR,1,37,male,59
